Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
37,No,Travel_Rarely,124,Research & Development,3,3,Other,1,1062,4,Female,35,3,2,Healthcare Representative,2,Single,4107,13848,3,Y,No,15,3,1,80,0,8,3,2,4,3,0,1
38,No,Travel_Rarely,867,Research & Development,11,4,Medical,2,1938,1,Male,89,3,2,Manufacturing Director,2,Married,5153,12317,2,Y,No,26,2,2,78,0,9,1,2,12,0,5,7
25,No,Travel_Rarely,392,Research & Development,18,2,Medical,2,1719,6,Male,63,2,2,Laboratory Technician,4,Married,2306,6217,2,Y,No,15,1,1,80,3,4,4,2,5,4,0,1
27,Yes,Travel_Frequently,339,Research & Development,16,0,Other,0,1422,3,Female,83,2,5,Healthcare Representative,4,Single,7555,22932,1,Y,Yes,14,4,0,82,0,10,3,3,6,6,8,9
43,No,Travel_Rarely,1266,Sales,3,0,Life Sciences,3,242,2,Female,28,1,1,Sales Executive,0,Divorced,5007,6320,4,Y,Yes,9,4,0,79,0,10,3,4,7,6,0,3
29,No,Travel_Rarely,692,Research & Development,6,3,Technical Degree,3,424,1,Male,88,5,0,Research Scientist,2,Married,4821,10079,2,Y,Yes,12,5,1,82,1,4,6,1,6,0,2,4
44,Yes,Travel_Frequently,429,Research & Development,1,2,Medical,1,1792,3,Male,99,3,1,Research Scientist,2,Divorced,2342,11092,1,Y,Yes,12,3,3,80,3,6,2,2,5,3,2,3
28,Yes,Travel_Rarely,895,Research & Development,18,0,Medical,0,316,1,Male,88,4,0,Research Scientist,4,Single,2390,14960,3,Y,Yes,12,3,1,80,1,3,3,1,4,2,0,0
54,No,Travel_Frequently,136,Research & Development,19,2,Medical,0,1032,4,Male,61,1,0,Healthcare Representative,0,Married,6387,12992,4,Y,Yes,12,3,4,80,3,17,4,5,9,6,7,5
39,No,Travel_Rarely,1414,Research & Development,2,4,Medical,0,353,0,Male,49,3,6,Research Director,1,Divorced,19434,5947,0,Y,No,19,1,2,81,0,23,7,4,23,9,2,11
33,No,Travel_Rarely,462,Research & Development,5,3,Other,2,54,4,Male,74,2,1,Laboratory Technician,6,Divorced,1952,10910,3,Y,No,11,3,1,79,0,3,5,4,0,0,0,0
47,No,Non-Travel,248,Research & Development,25,3,Life Sciences,0,1002,5,Male,41,3,0,Laboratory Technician,0,Married,3634,14037,1,Y,Yes,16,5,4,79,0,8,2,5,7,9,2,7
19,No,Travel_Rarely,806,Research & Development,5,3,Life Sciences,3,1200,1,Male,87,0,0,Laboratory Technician,3,Single,3031,12830,0,Y,No,10,5,3,80,2,4,0,4,2,1,0,2
35,Yes,Travel_Rarely,815,Research & Development,14,1,Medical,0,325,2,Male,58,1,0,Laboratory Technician,2,Married,2435,22148,3,Y,Yes,13,1,1,78,3,8,2,0,5,3,0,3
35,No,Travel_Rarely,284,Research & Development,30,5,Medical,1,1375,3,Male,85,3,4,Laboratory Technician,3,Married,5428,17490,5,Y,No,11,5,3,80,2,11,2,4,10,7,5,5
30,No,Travel_Rarely,570,Sales,5,3,Marketing,1,456,4,Female,30,2,2,Sales Executive,3,Divorced,6118,5431,1,Y,No,13,3,3,80,3,10,2,3,10,9,1,2
59,No,Travel_Rarely,1323,Research & Development,3,1,Medical,1,12,5,Female,81,3,1,Laboratory Technician,0,Married,2669,9966,2,Y,Yes,19,3,0,81,5,14,4,4,0,0,0,1
53,No,Travel_Rarely,1403,Research & Development,9,0,Technical Degree,2,1368,3,Female,83,3,6,Manufacturing Director,0,Single,13141,24437,5,Y,No,16,4,1,78,2,30,3,1,6,3,0,2
25,Yes,Travel_Rarely,813,Research & Development,2,4,Medical,0,44,0,Male,60,2,0,Research Scientist,6,Married,2293,3019,0,Y,Yes,15,4,1,81,2,7,2,1,4,0,3,0
32,Yes,Travel_Rarely,211,Sales,15,2,Life Sciences,0,1760,3,Female,76,4,3,Sales Executive,2,Single,8563,10090,1,Y,Yes,21,5,4,79,2,9,3,2,2,2,0,1
29,No,Travel_Rarely,820,Sales,6,4,Medical,2,915,0,Male,96,4,4,Sales Executive,2,Single,4909,24251,1,Y,No,12,3,1,82,0,4,5,5,6,0,1,2
36,No,Non-Travel,1039,Research & Development,1,4,Life Sciences,3,139,2,Male,99,2,4,Healthcare Representative,4,Divorced,5163,15851,7,Y,No,13,2,3,79,0,18,4,3,0,0,0,0
30,Yes,Travel_Rarely,1080,Sales,18,5,Marketing,0,1761,1,Male,72,5,3,Sales Executive,1,Married,8160,19003,2,Y,No,14,4,0,81,3,11,2,5,0,2,0,2
30,Yes,Travel_Rarely,331,Research & Development,24,2,Medical,0,1387,6,Male,100,5,4,Manufacturing Director,4,Married,6179,21057,2,Y,Yes,15,4,5,80,3,9,1,1,12,2,4,5
34,No,Non-Travel,1185,Research & Development,1,4,Life Sciences,0,949,3,Female,68,2,1,Laboratory Technician,3,Married,2330,3972,6,Y,No,21,2,3,80,0,5,4,5,2,1,0,3
42,No,Travel_Frequently,842,Research & Development,11,1,Medical,0,1001,1,Male,62,2,5,Research Director,2,Divorced,19420,3734,4,Y,No,15,5,1,82,0,20,3,3,16,14,2,9
42,No,Travel_Frequently,1198,Research & Development,24,1,Life Sciences,3,1391,3,Female,73,3,3,Research Scientist,2,Divorced,5467,13952,2,Y,Yes,15,3,0,81,1,14,5,1,6,1,2,5
31,No,Travel_Rarely,741,Research & Development,2,4,Life Sciences,1,1721,2,Male,69,3,1,Laboratory Technician,3,Married,3477,18103,1,Y,No,14,3,4,80,1,6,2,4,5,2,0,3
42,No,Non-Travel,550,Human Resources,5,1,Human Resources,0,1723,4,Male,59,0,1,Human Resources,0,Married,6429,20795,4,Y,No,17,1,1,81,3,9,6,4,1,1,2,1
48,No,Travel_Rarely,1355,Research & Development,6,6,Life Sciences,0,1025,3,Male,80,4,5,Healthcare Representative,4,Single,11001,22246,5,Y,No,14,2,4,80,2,29,4,3,15,13,3,8
42,No,Travel_Rarely,1141,Research & Development,10,5,Life Sciences,1,1858,6,Male,81,5,1,Laboratory Technician,4,Single,3967,13626,4,Y,No,12,5,4,82,0,8,4,3,0,1,0,1
39,No,Travel_Rarely,125,Research & Development,3,5,Other,2,1060,4,Female,37,3,1,Healthcare Representative,2,Single,4107,13848,5,Y,No,16,1,3,79,0,8,4,0,2,2,0,1
32,No,Travel_Frequently,1297,Research & Development,8,1,Life Sciences,1,690,4,Male,31,4,2,Healthcare Representative,4,Divorced,7725,5335,2,Y,No,22,4,5,78,3,15,4,0,15,10,6,5
57,No,Travel_Rarely,478,Research & Development,2,1,Medical,0,1769,4,Male,59,2,5,Research Director,1,Married,19040,19807,6,Y,No,12,1,4,79,1,34,1,2,0,2,0,2
37,No,Non-Travel,1178,Research & Development,1,3,Medical,3,1805,3,Male,90,2,3,Manufacturing Director,5,Divorced,5764,24443,4,Y,No,13,5,3,78,2,17,6,5,8,7,1,6
54,No,Travel_Rarely,821,Research & Development,5,2,Medical,1,522,1,Male,86,3,5,Research Director,1,Married,19406,8509,4,Y,No,11,3,3,80,1,24,4,2,4,2,1,2
21,No,Travel_Rarely,1307,Research & Development,25,3,Life Sciences,3,463,1,Male,85,4,0,Research Scientist,2,Divorced,2903,16092,2,Y,No,13,3,1,78,1,3,3,0,2,2,1,0
42,No,Travel_Rarely,1315,Research & Development,5,5,Medical,1,1606,0,Female,32,3,3,Research Director,2,Divorced,19051,3551,2,Y,Yes,13,2,2,79,0,21,6,3,24,9,1,11
45,No,Travel_Rarely,930,Sales,9,4,Marketing,0,865,4,Male,75,3,3,Sales Executive,2,Divorced,10763,19241,2,Y,Yes,11,2,3,82,2,19,1,1,7,4,0,3
39,No,Travel_Frequently,242,Research & Development,4,4,Life Sciences,0,801,0,Female,73,5,4,Manufacturing Director,2,Single,5978,26087,8,Y,Yes,10,2,5,78,0,19,2,5,14,5,5,10
22,No,Travel_Rarely,803,Research & Development,5,2,Life Sciences,0,1200,0,Male,88,2,0,Laboratory Technician,5,Single,3032,12829,1,Y,No,11,4,0,80,0,3,3,1,2,2,0,0
55,No,Travel_Rarely,822,Research & Development,4,2,Medical,1,522,0,Male,87,1,5,Research Director,3,Married,19408,8511,3,Y,No,9,1,4,80,0,25,2,1,5,1,0,1
22,No,Travel_Rarely,310,Research & Development,11,0,Medical,1,784,0,Male,81,4,3,Research Scientist,1,Single,3507,19630,3,Y,No,18,5,6,81,0,0,3,4,0,1,0,2
32,No,Travel_Frequently,735,Research & Development,24,4,Other,3,1934,5,Male,88,2,0,Research Scientist,4,Married,5746,26496,1,Y,Yes,16,1,0,80,0,15,5,1,13,11,6,11
26,No,Travel_Rarely,440,Research & Development,20,1,Medical,2,223,4,Male,41,3,1,Research Scientist,2,Married,2714,6673,1,Y,No,13,2,5,81,0,6,3,0,4,1,0,1
34,No,Travel_Rarely,324,Research & Development,9,5,Technical Degree,0,1314,4,Female,65,5,4,Healthcare Representative,3,Married,7092,5747,1,Y,No,13,2,0,80,1,10,2,1,8,7,0,7
36,No,Non-Travel,896,Research & Development,0,4,Medical,1,1660,2,Female,31,4,2,Manufacturing Director,5,Married,4372,15410,0,Y,No,13,1,1,80,1,2,7,4,3,0,0,3
25,No,Travel_Rarely,155,Research & Development,2,3,Life Sciences,0,2063,3,Male,85,5,4,Manufacturing Director,1,Married,6143,5174,0,Y,Yes,18,2,1,79,0,8,0,5,7,2,2,1
26,No,Travel_Frequently,567,Research & Development,3,0,Technical Degree,0,1646,0,Female,30,3,3,Research Scientist,6,Single,3761,17218,1,Y,Yes,12,3,3,81,2,4,2,1,6,2,3,2
28,Yes,Non-Travel,1365,Research & Development,23,4,Technical Degree,2,1081,0,Male,72,1,3,Healthcare Representative,3,Single,8720,12355,1,Y,No,10,4,3,78,2,9,1,2,12,6,0,7
33,No,Travel_Rarely,1401,Sales,7,0,Life Sciences,3,1161,3,Female,71,5,0,Sales Executive,2,Married,5714,5827,3,Y,No,19,3,1,78,2,5,3,3,6,4,3,1
31,Yes,Travel_Frequently,752,Sales,27,4,Marketing,3,1967,0,Male,65,3,4,Sales Executive,3,Married,5617,21073,1,Y,Yes,12,2,3,81,0,11,6,3,10,6,1,8
40,No,Travel_Rarely,398,Research & Development,1,2,Medical,1,1637,3,Female,56,4,2,Manufacturing Director,2,Married,7757,14197,4,Y,Yes,19,2,4,81,3,12,7,5,5,3,2,0
31,No,Travel_Rarely,1281,Research & Development,23,3,Life Sciences,2,493,3,Male,55,1,0,Research Scientist,2,Single,2199,18167,7,Y,No,16,1,5,82,0,4,3,5,1,0,0,3
26,No,Travel_Frequently,496,Research & Development,11,2,Medical,1,390,1,Male,60,3,2,Healthcare Representative,1,Married,4741,22722,1,Y,Yes,13,3,3,80,1,5,3,3,5,3,3,3
25,No,Travel_Rarely,1311,Research & Development,24,1,Life Sciences,0,463,3,Male,82,5,0,Research Scientist,3,Divorced,2903,16093,0,Y,No,11,1,3,78,0,2,1,3,6,2,0,0
24,No,Travel_Rarely,654,Research & Development,9,3,Other,0,1415,4,Male,98,6,0,Laboratory Technician,0,Single,3579,23576,0,Y,No,14,2,5,82,0,8,0,1,7,5,0,5
44,No,Travel_Rarely,406,Sales,4,2,Marketing,2,1123,2,Male,50,1,2,Manager,5,Married,17463,15598,2,Y,No,12,2,4,78,1,22,4,5,13,7,5,9
37,No,Travel_Rarely,1135,Research & Development,23,3,Life Sciences,0,944,6,Female,51,3,0,Healthcare Representative,5,Married,4012,19168,2,Y,Yes,27,6,6,82,3,9,3,3,10,5,0,9
37,No,Travel_Rarely,435,Sales,18,3,Life Sciences,0,1581,1,Female,88,3,1,Sales Executive,1,Single,4200,16381,4,Y,No,14,5,0,82,0,7,4,5,4,4,0,3
32,No,Travel_Rarely,867,Research & Development,10,5,Life Sciences,0,1799,6,Male,90,5,2,Research Scientist,3,Married,3142,6077,5,Y,No,19,5,4,79,0,13,2,5,11,7,5,8
44,No,Non-Travel,112,Research & Development,19,4,Life Sciences,0,1206,5,Male,73,2,3,Research Scientist,3,Single,2290,4278,1,Y,No,13,5,6,78,0,4,1,5,0,1,0,0
39,Yes,Travel_Rarely,362,Research & Development,25,1,Medical,0,1308,4,Male,94,2,2,Research Scientist,0,Single,3902,22155,2,Y,No,12,2,3,79,2,6,4,4,3,0,0,5
46,No,Travel_Rarely,1316,Research & Development,29,1,Medical,2,192,3,Male,82,1,3,Research Scientist,5,Single,3454,9754,4,Y,No,13,2,0,82,0,7,3,0,5,5,0,4
40,No,Travel_Rarely,611,Sales,7,4,Medical,1,1740,2,Male,88,3,5,Manager,2,Single,19833,4349,1,Y,No,14,3,2,80,0,21,3,2,21,8,12,8
41,No,Travel_Rarely,244,Human Resources,0,4,Life Sciences,0,1780,2,Male,99,2,1,Human Resources,4,Single,3538,5033,1,Y,No,14,4,3,79,2,11,6,4,9,5,1,9
29,No,Travel_Rarely,1114,Research & Development,4,4,Medical,0,700,2,Male,55,3,0,Research Scientist,5,Single,2045,15175,2,Y,No,12,2,2,78,0,6,1,2,6,4,1,0
31,No,Travel_Rarely,658,Research & Development,26,1,Medical,0,793,2,Female,68,1,4,Healthcare Representative,1,Married,4334,25551,5,Y,No,12,5,3,80,3,10,2,4,6,6,3,1
43,No,Non-Travel,587,Sales,4,4,Life Sciences,0,1844,3,Female,67,5,0,Sales Executive,2,Married,5152,19664,2,Y,No,24,2,4,78,0,9,1,4,7,6,5,5
41,No,Travel_Rarely,1472,Research & Development,8,2,Other,1,527,5,Female,73,2,4,Healthcare Representative,1,Divorced,4524,2225,6,Y,Yes,16,2,3,81,0,8,1,3,4,1,2,2
27,Yes,Travel_Frequently,886,Research & Development,3,4,Medical,0,848,4,Female,88,3,0,Research Scientist,5,Married,2367,20898,0,Y,Yes,12,1,3,79,1,7,4,1,6,6,1,5
33,No,Travel_Frequently,1111,Sales,5,1,Life Sciences,1,1395,2,Male,61,3,2,Sales Executive,4,Married,9998,19293,6,Y,No,13,3,1,80,0,8,2,4,5,4,1,2
34,No,Travel_Rarely,204,Sales,16,2,Technical Degree,1,668,4,Female,32,3,1,Sales Representative,1,Divorced,2580,2910,0,Y,Yes,16,5,5,82,3,6,5,1,7,3,0,7
24,No,Travel_Rarely,596,Research & Development,3,2,Technical Degree,2,169,4,Male,100,3,2,Laboratory Technician,2,Married,2523,19301,0,Y,No,16,3,5,82,3,4,4,2,4,0,3,3
35,No,Travel_Rarely,1137,Research & Development,22,3,Life Sciences,0,940,2,Female,53,1,4,Healthcare Representative,5,Married,4014,19172,2,Y,Yes,23,6,2,81,0,9,4,0,9,4,0,9
41,No,Travel_Rarely,980,Research & Development,10,1,Life Sciences,3,518,0,Male,61,0,4,Research Director,4,Divorced,14337,4346,0,Y,No,12,2,4,82,2,25,2,2,23,11,4,11
39,No,Travel_Rarely,640,Research & Development,3,2,Life Sciences,1,1999,2,Male,77,4,1,Research Scientist,3,Married,2780,21412,5,Y,No,24,4,0,80,0,14,3,2,5,2,0,0
54,No,Travel_Rarely,476,Research & Development,2,1,Medical,0,1772,4,Male,59,4,7,Research Director,0,Married,19037,19803,8,Y,No,13,1,4,78,2,32,1,5,0,2,1,1
50,No,Travel_Rarely,1311,Sales,11,6,Marketing,3,1759,4,Female,78,3,4,Sales Executive,3,Single,4509,8192,1,Y,No,11,2,3,78,0,6,3,5,7,0,0,3
37,No,Travel_Rarely,571,Research & Development,10,1,Life Sciences,1,802,4,Female,82,3,1,Research Scientist,1,Divorced,2782,19905,0,Y,Yes,13,3,2,80,2,6,3,2,5,3,4,3
43,Yes,Travel_Rarely,937,Research & Development,4,5,Life Sciences,0,1334,2,Male,90,3,3,Laboratory Technician,0,Married,2360,14671,6,Y,No,10,2,2,80,0,9,4,2,5,1,0,1
24,No,Travel_Rarely,842,Research & Development,6,1,Other,0,163,5,Female,46,1,2,Research Scientist,2,Married,2370,23301,0,Y,No,20,1,3,82,0,4,4,3,4,5,3,3
44,No,Travel_Rarely,918,Research & Development,5,1,Life Sciences,2,1257,2,Male,97,0,3,Research Director,2,Married,19742,18624,3,Y,No,16,2,0,78,0,24,4,2,9,8,0,8
33,No,Travel_Frequently,1199,Research & Development,20,3,Life Sciences,3,2049,3,Male,82,4,2,Healthcare Representative,5,Married,5689,24592,2,Y,Yes,15,1,5,80,4,12,2,2,8,4,2,0
42,No,Travel_Rarely,574,Research & Development,9,3,Life Sciences,3,1970,2,Male,32,1,1,Healthcare Representative,3,Married,7510,16873,1,Y,No,16,2,2,79,0,10,0,3,11,11,0,9
31,No,Travel_Rarely,351,Human Resources,8,0,Medical,2,1867,6,Male,88,2,0,Human Resources,2,Married,2802,15435,0,Y,No,13,3,3,79,1,2,4,1,3,0,1,1
34,No,Non-Travel,1107,Research & Development,28,2,Medical,0,1046,2,Female,70,3,1,Laboratory Technician,2,Single,4024,11133,8,Y,No,10,4,4,82,0,8,4,3,9,7,6,6
36,No,Travel_Frequently,735,Research & Development,22,5,Other,0,1931,3,Male,88,3,3,Research Scientist,5,Married,5745,26497,3,Y,Yes,16,5,3,80,0,14,4,4,17,9,4,11
32,No,Travel_Rarely,1440,Research & Development,9,1,Medical,0,715,6,Female,46,2,5,Healthcare Representative,3,Single,8621,17653,2,Y,No,16,3,3,80,0,10,1,3,9,6,9,8
36,No,Travel_Rarely,420,Research & Development,8,5,Life Sciences,3,30,3,Female,55,4,4,Research Director,3,Single,11994,21293,0,Y,No,10,3,3,82,1,15,5,5,12,5,0,11
36,No,Non-Travel,634,Sales,10,3,Medical,1,593,0,Male,31,1,1,Sales Executive,2,Single,9981,15318,3,Y,No,13,3,4,80,2,9,2,1,9,1,11,7
28,No,Travel_Rarely,155,Research & Development,7,1,Life Sciences,1,1013,0,Female,75,6,4,Research Director,0,Married,11414,17800,1,Y,Yes,12,4,3,81,1,7,4,4,6,7,2,5
30,Yes,Travel_Frequently,1059,Sales,3,3,Life Sciences,1,1331,3,Female,52,3,0,Sales Representative,3,Single,2303,8318,1,Y,Yes,9,3,1,81,2,1,1,4,1,2,1,1
41,No,Travel_Rarely,647,Sales,5,6,Marketing,1,1172,1,Male,47,3,1,Sales Executive,0,Single,5154,2255,8,Y,No,14,4,3,80,1,10,4,3,6,2,2,5
23,No,Travel_Rarely,310,Research & Development,10,1,Medical,1,784,1,Male,79,4,1,Research Scientist,3,Single,3505,19630,1,Y,No,18,3,4,80,0,2,3,3,2,2,0,2
35,No,Travel_Rarely,1231,Research & Development,7,2,Life Sciences,0,64,5,Male,34,5,0,Laboratory Technician,2,Married,2267,4891,2,Y,No,19,4,4,82,0,3,3,1,0,0,2,0
38,No,Travel_Frequently,691,Research & Development,8,1,Life Sciences,0,1381,4,Male,58,3,0,Research Scientist,1,Divorced,2608,15746,0,Y,No,9,2,6,80,2,3,4,2,6,0,2,5
39,No,Travel_Frequently,655,Research & Development,27,3,Life Sciences,0,81,4,Female,49,5,3,Laboratory Technician,4,Single,2407,5457,3,Y,No,10,3,2,81,0,9,4,4,9,2,8,11
26,No,Travel_Rarely,143,Sales,5,1,Other,1,880,2,Male,96,3,3,Sales Executive,3,Married,4194,14363,3,Y,Yes,20,4,3,79,2,4,5,1,4,5,0,4
30,No,Travel_Rarely,496,Research & Development,2,5,Medical,2,968,4,Female,95,3,0,Manufacturing Director,0,Married,6723,13556,3,Y,No,14,5,3,80,0,7,0,4,10,5,5,2
31,Yes,Travel_Rarely,1031,Research & Development,10,3,Medical,2,190,3,Female,43,2,3,Laboratory Technician,0,Single,4199,10224,6,Y,No,22,6,0,79,1,12,1,2,6,3,0,5
35,No,Travel_Rarely,1113,Research & Development,2,4,Life Sciences,0,75,0,Male,52,4,0,Manufacturing Director,4,Divorced,5992,2687,1,Y,No,20,4,2,80,0,8,2,2,7,5,1,7
47,No,Travel_Rarely,1484,Research & Development,19,5,Medical,2,548,2,Female,88,4,0,Manufacturing Director,3,Divorced,4810,26316,1,Y,No,16,1,2,82,0,19,3,0,11,7,0,7
36,Yes,Travel_Rarely,318,Research & Development,9,3,Medical,1,90,4,Male,79,2,1,Research Scientist,3,Married,3388,21777,0,Y,Yes,17,3,1,80,1,2,0,2,1,0,0,0
42,No,Travel_Frequently,1396,Research & Development,24,3,Medical,2,202,2,Female,55,3,1,Research Scientist,2,Divorced,5606,8503,0,Y,No,10,3,0,81,3,18,4,3,21,8,4,12
33,Yes,Travel_Rarely,1277,Research & Development,17,0,Medical,0,582,1,Male,58,5,1,Manager,2,Married,13612,24618,9,Y,Yes,14,2,5,82,1,17,4,6,6,5,5,7
38,No,Travel_Rarely,924,Research & Development,2,0,Life Sciences,0,153,3,Female,38,3,1,Laboratory Technician,6,Divorced,2833,2559,4,Y,No,22,6,0,80,1,5,1,1,3,0,1,0
60,No,Travel_Frequently,1501,Sales,26,3,Marketing,2,572,3,Female,82,3,4,Sales Executive,0,Married,10266,2847,4,Y,No,17,1,6,79,0,21,4,2,18,12,14,13
28,No,Travel_Rarely,1128,Sales,10,3,Marketing,0,459,3,Female,54,3,4,Sales Executive,0,Married,6215,3413,1,Y,No,20,5,1,80,3,9,5,1,9,7,0,9
27,No,Travel_Rarely,269,Research & Development,5,1,Technical Degree,1,844,3,Male,42,2,3,Research Director,4,Divorced,12808,8842,1,Y,Yes,16,3,2,80,1,9,3,3,9,8,0,8
43,No,Travel_Rarely,918,Research & Development,16,0,Life Sciences,1,348,4,Female,84,2,1,Research Scientist,0,Single,6543,23015,2,Y,Yes,14,3,2,80,0,10,0,4,5,1,0,2
48,No,Travel_Frequently,1212,Sales,7,5,Marketing,1,60,1,Male,96,4,3,Sales Executive,5,Single,5773,20443,5,Y,Yes,19,2,3,78,1,14,2,4,11,4,0,10
42,No,Travel_Frequently,776,Sales,13,3,Life Sciences,2,755,3,Male,45,3,1,Sales Executive,5,Married,6804,23681,3,Y,No,18,5,1,80,0,8,5,3,2,1,3,0
27,No,Travel_Rarely,975,Research & Development,7,3,Medical,1,764,4,Female,55,2,2,Healthcare Representative,1,Single,6811,23398,8,Y,No,19,3,1,80,0,9,2,1,7,6,0,7
31,Yes,Travel_Rarely,201,Research & Development,8,2,Life Sciences,3,1431,2,Female,33,1,3,Research Scientist,2,Single,1259,22262,0,Y,No,14,2,1,82,0,0,3,5,2,0,2,2
52,No,Travel_Rarely,155,Research & Development,8,1,Life Sciences,2,1970,1,Female,67,1,0,Research Scientist,2,Married,2897,22473,3,Y,No,11,2,3,82,1,8,5,0,4,2,0,1
45,No,Travel_Rarely,203,Research & Development,0,0,Other,0,822,5,Female,35,3,6,Manager,2,Married,16754,12984,3,Y,Yes,10,4,5,80,1,26,3,4,28,12,5,0
32,Yes,Travel_Rarely,1277,Research & Development,13,0,Medical,1,583,3,Male,58,1,2,Manager,1,Married,13610,24617,8,Y,Yes,11,3,6,82,0,14,2,6,9,5,6,9
29,Yes,Travel_Frequently,1059,Sales,0,3,Life Sciences,1,1330,2,Female,55,1,0,Sales Representative,0,Single,2302,8318,1,Y,Yes,12,2,1,82,0,2,1,6,5,3,1,2
44,No,Travel_Rarely,1113,Human Resources,0,4,Life Sciences,1,667,2,Female,49,1,3,Human Resources,3,Single,5985,26894,3,Y,No,10,3,3,79,2,11,2,3,1,0,1,1
47,No,Travel_Rarely,715,Research & Development,0,1,Life Sciences,1,1264,5,Male,77,3,3,Research Director,2,Single,18265,8733,5,Y,No,11,3,3,78,0,24,4,2,0,0,2,1
31,No,Travel_Rarely,584,Sales,2,2,Medical,0,857,0,Male,49,3,2,Sales Executive,2,Divorced,4038,21814,2,Y,No,21,4,3,81,0,7,3,2,8,9,0,8
53,No,Travel_Frequently,124,Sales,2,3,Marketing,1,1050,3,Female,38,2,3,Sales Executive,2,Married,7525,23537,2,Y,No,12,3,1,80,1,30,2,3,15,7,6,12
28,Yes,Non-Travel,1364,Research & Development,25,4,Technical Degree,0,1082,2,Male,72,1,3,Healthcare Representative,0,Single,8721,12353,2,Y,No,14,2,0,79,2,8,4,3,12,5,2,11
30,No,Travel_Frequently,160,Research & Development,3,3,Medical,1,680,3,Female,71,3,1,Research Scientist,3,Divorced,2083,22653,1,Y,No,20,4,3,80,1,1,2,3,1,0,0,0
50,No,Non-Travel,881,Research & Development,2,4,Life Sciences,1,905,1,Male,98,3,4,Manager,1,Divorced,17924,4544,1,Y,No,11,3,4,80,1,31,3,3,31,6,14,7
36,No,Non-Travel,1414,Research & Development,6,1,Technical Degree,0,1441,1,Male,86,3,3,Laboratory Technician,3,Single,3502,25470,0,Y,No,13,2,0,79,2,6,0,2,7,7,0,1
46,No,Travel_Rarely,717,Research & Development,13,4,Life Sciences,1,1727,3,Male,34,3,2,Healthcare Representative,2,Single,5562,9697,6,Y,No,14,3,4,80,0,19,3,3,10,7,0,9
34,No,Travel_Rarely,306,Sales,0,3,Other,1,785,3,Male,61,5,4,Sales Executive,2,Single,6272,18686,2,Y,No,24,3,4,82,0,4,3,4,7,3,1,5
28,Yes,Travel_Frequently,427,Human Resources,19,4,Life Sciences,0,607,3,Female,57,1,3,Human Resources,2,Divorced,2743,22810,0,Y,Yes,13,5,3,82,1,7,3,0,6,9,2,2
49,Yes,Travel_Frequently,1474,Research & Development,26,3,Life Sciences,0,1419,0,Male,99,2,3,Laboratory Technician,0,Single,4286,22709,4,Y,No,21,3,3,81,0,20,3,2,2,5,3,3
45,No,Travel_Rarely,1313,Research & Development,1,5,Other,0,672,3,Male,33,2,7,Manager,6,Married,19514,9358,6,Y,Yes,14,4,1,78,2,27,0,6,3,3,0,2
31,No,Non-Travel,978,Research & Development,2,4,Medical,0,310,2,Male,90,0,1,Manufacturing Director,2,Married,4347,4379,0,Y,No,11,2,2,79,0,5,4,2,3,3,0,6
36,No,Travel_Rarely,205,Sales,12,2,Technical Degree,0,664,5,Female,32,3,0,Sales Representative,4,Divorced,2579,2912,2,Y,Yes,17,5,2,80,4,10,5,4,10,2,2,5
39,No,Travel_Rarely,1386,Research & Development,12,6,Medical,2,1619,4,Male,74,5,2,Manufacturing Director,2,Married,5377,3836,4,Y,No,11,3,5,81,4,10,2,5,9,6,6,7
26,No,Travel_Frequently,535,Sales,26,5,Medical,3,634,6,Male,38,4,1,Sales Representative,6,Married,2398,5528,0,Y,No,11,3,3,79,3,1,1,4,4,2,0,2
38,No,Travel_Rarely,1133,Research & Development,2,5,Medical,3,415,3,Male,47,2,3,Healthcare Representative,3,Divorced,9612,10941,0,Y,No,18,3,1,82,2,19,4,4,16,11,5,8
28,No,Travel_Rarely,992,Sales,4,1,Medical,0,1671,1,Male,43,0,4,Sales Executive,1,Divorced,4187,3354,1,Y,Yes,13,1,0,81,1,11,2,1,12,0,1,10
44,No,Travel_Rarely,933,Research & Development,28,2,Life Sciences,2,835,2,Male,100,5,2,Manufacturing Director,1,Married,4434,11807,0,Y,No,13,4,4,80,0,11,5,4,11,9,7,6
43,No,Travel_Frequently,1249,Research & Development,5,3,Life Sciences,0,426,2,Male,95,1,4,Laboratory Technician,0,Divorced,5211,20310,1,Y,No,18,2,0,82,3,22,4,5,26,7,11,10
43,No,Travel_Rarely,1331,Research & Development,0,5,Other,3,476,0,Male,97,3,3,Healthcare Representative,4,Single,6779,17080,4,Y,No,25,6,2,82,0,15,4,5,2,0,0,0
32,No,Travel_Rarely,571,Sales,3,1,Marketing,3,454,2,Female,32,4,1,Sales Executive,2,Divorced,6119,5431,1,Y,No,15,5,3,81,3,11,0,2,10,11,2,1
